lon;lat;CO;NO;NO2;O3;SO2;PM2_5;PM10;NH3;aqi;date;hour;year;city
41.3888;2.159;186.92;0;0.05;44.7;0.11;5.61;13.72;0.11;1;06/08/2021;9;2021;Barcelona
41.3888;2.159;183.58;0;0.03;52.93;0.1;4.38;11.75;0.09;1;06/08/2021;10;2021;Barcelona
41.3888;2.159;183.58;0;0.02;53.64;0.1;4.17;12.01;0.09;1;06/08/2021;11;2021;Barcelona
41.3888;2.159;185.25;0;0.03;53.64;0.08;3.47;10.27;0.09;1;06/08/2021;12;2021;Barcelona
41.3888;2.159;191.93;0;0.04;53.64;0.07;2.71;7.98;0.11;1;06/08/2021;13;2021;Barcelona
41.3888;2.159;196.93;0.01;0.06;53.64;0.06;2.29;6.93;0.13;1;06/08/2021;14;2021;Barcelona
41.3888;2.159;200.27;0.01;0.08;53.64;0.05;2.02;6.38;0.15;1;06/08/2021;15;2021;Barcelona
41.3888;2.159;201.94;0;0.09;54.36;0.05;1.88;6.12;0.17;1;06/08/2021;16;2021;Barcelona
41.3888;2.159;201.94;0;0.09;54.36;0.05;1.74;5.86;0.17;1;06/08/2021;17;2021;Barcelona
41.3888;2.159;201.94;0;0.11;54.36;0.05;1.64;5.6;0.2;1;06/08/2021;18;2021;Barcelona
41.3888;2.159;201.94;0;0.14;52.93;0.05;1.63;5.68;0.26;1;06/08/2021;19;2021;Barcelona
41.3888;2.159;203.61;0;0.15;51.5;0.06;1.63;5.83;0.31;1;06/08/2021;20;2021;Barcelona
41.3888;2.159;201.94;0;0.14;50.07;0.06;1.66;6.39;0.35;1;06/08/2021;21;2021;Barcelona
41.3888;2.159;196.93;0;0.1;50.78;0.08;1.9;7.91;0.38;1;06/08/2021;22;2021;Barcelona
41.3888;2.159;191.93;0;0.09;52.21;0.11;2.95;11.78;0.35;1;06/08/2021;23;2021;Barcelona
41.3888;2.159;190.26;0;0.08;55.08;0.1;3.12;11.08;0.27;1;07/08/2021;0;2021;Barcelona
41.3888;2.159;190.26;0;0.09;55.79;0.09;2.84;9.25;0.25;1;07/08/2021;1;2021;Barcelona
41.3888;2.159;191.93;0;0.09;57.22;0.09;3.12;9.68;0.26;1;07/08/2021;2;2021;Barcelona
41.3888;2.159;191.93;0;0.1;57.22;0.09;3.6;10.77;0.27;1;07/08/2021;3;2021;Barcelona
41.3888;2.159;193.6;0;0.1;55.79;0.09;4.04;11.66;0.28;1;07/08/2021;4;2021;Barcelona
41.3888;2.159;193.6;0;0.11;54.36;0.09;4.38;12.08;0.28;1;07/08/2021;5;2021;Barcelona
41.3888;2.159;191.93;0;0.11;52.93;0.09;4.48;11.79;0.3;1;07/08/2021;6;2021;Barcelona
41.3888;2.159;190.26;0.01;0.09;50.78;0.09;4.38;10.91;0.31;1;07/08/2021;7;2021;Barcelona
41.3888;2.159;190.26;0.01;0.06;50.07;0.09;4.15;9.9;0.28;1;07/08/2021;8;2021;Barcelona
41.3888;2.159;185.25;0;0.03;52.93;0.07;2.65;6.25;0.15;1;07/08/2021;9;2021;Barcelona
41.3888;2.159;183.58;0;0.02;52.21;0.06;2.2;5.43;0.14;1;07/08/2021;10;2021;Barcelona
41.3888;2.159;181.91;0;0.01;50.78;0.06;2.11;5.76;0.15;1;07/08/2021;11;2021;Barcelona
41.3888;2.159;185.25;0;0.04;53.64;0.05;1.73;5.34;0.14;1;07/08/2021;12;2021;Barcelona
41.3888;2.159;193.6;0.01;0.07;55.79;0.04;1.37;4.43;0.16;1;07/08/2021;13;2021;Barcelona
41.3888;2.159;198.6;0.01;0.1;55.08;0.04;1.22;3.75;0.17;1;07/08/2021;14;2021;Barcelona
41.3888;2.159;201.94;0;0.11;55.08;0.03;1.12;3.13;0.18;1;07/08/2021;15;2021;Barcelona
41.3888;2.159;203.61;0;0.12;54.36;0.03;1;2.52;0.18;1;07/08/2021;16;2021;Barcelona
41.3888;2.159;201.94;0;0.12;52.21;0.04;0.93;2.03;0.18;1;07/08/2021;17;2021;Barcelona
41.3888;2.159;196.93;0;0.09;48.64;0.05;1.05;1.84;0.18;1;07/08/2021;18;2021;Barcelona
41.3888;2.159;190.26;0;0.05;42.56;0.07;1.45;2.03;0.18;1;07/08/2021;19;2021;Barcelona
41.3888;2.159;186.92;0;0.03;38.98;0.1;2.1;2.54;0.19;1;07/08/2021;20;2021;Barcelona
41.3888;2.159;186.92;0;0.04;40.05;0.11;2.33;2.76;0.22;1;07/08/2021;21;2021;Barcelona
41.3888;2.159;183.58;0;0.05;45.06;0.1;2.22;2.82;0.25;1;07/08/2021;22;2021;Barcelona
41.3888;2.159;181.91;0;0.06;51.5;0.09;2.37;3.28;0.26;1;07/08/2021;23;2021;Barcelona
41.3888;2.159;180.24;0;0.06;55.08;0.08;2.54;3.65;0.25;1;08/08/2021;0;2021;Barcelona
41.3888;2.159;180.24;0;0.06;55.08;0.08;2.74;4.01;0.24;1;08/08/2021;1;2021;Barcelona
41.3888;2.159;183.58;0;0.07;52.21;0.08;3.33;4.99;0.25;1;08/08/2021;2;2021;Barcelona
41.3888;2.159;186.92;0;0.08;47.21;0.09;4.46;6.87;0.25;1;08/08/2021;3;2021;Barcelona
41.3888;2.159;190.26;0;0.09;41.84;0.1;5.86;9.27;0.24;1;08/08/2021;4;2021;Barcelona
41.3888;2.159;191.93;0;0.1;37.55;0.1;7.1;11.52;0.22;1;08/08/2021;5;2021;Barcelona
41.3888;2.159;193.6;0;0.1;34.69;0.1;7.99;13.43;0.21;1;08/08/2021;6;2021;Barcelona
41.3888;2.159;193.6;0.01;0.09;33.26;0.1;8.54;14.92;0.21;1;08/08/2021;7;2021;Barcelona
41.3888;2.159;191.93;0.01;0.06;33.62;0.1;8.18;14.8;0.18;1;08/08/2021;8;2021;Barcelona
41.3888;2.159;188.59;0.01;0.03;41.13;0.08;5.48;10.31;0.11;1;08/08/2021;9;2021;Barcelona
41.3888;2.159;186.92;0;0.03;45.78;0.06;4.25;8.37;0.1;1;08/08/2021;10;2021;Barcelona
41.3888;2.159;185.25;0;0.02;45.78;0.07;4.36;9.02;0.1;1;08/08/2021;11;2021;Barcelona
41.3888;2.159;188.59;0;0.04;47.92;0.07;3.99;8.58;0.12;1;08/08/2021;12;2021;Barcelona
41.3888;2.159;193.6;0;0.07;50.78;0.06;3.24;7.1;0.14;1;08/08/2021;13;2021;Barcelona
41.3888;2.159;196.93;0;0.09;51.5;0.05;2.86;6.37;0.16;1;08/08/2021;14;2021;Barcelona
41.3888;2.159;198.6;0;0.1;52.21;0.05;2.71;6.17;0.17;1;08/08/2021;15;2021;Barcelona
41.3888;2.159;200.27;0;0.1;52.21;0.06;2.62;6.1;0.18;1;08/08/2021;16;2021;Barcelona
41.3888;2.159;198.6;0;0.1;52.93;0.06;2.61;6.15;0.19;1;08/08/2021;17;2021;Barcelona
41.3888;2.159;198.6;0;0.11;53.64;0.06;2.64;6.16;0.21;1;08/08/2021;18;2021;Barcelona
41.3888;2.159;198.6;0;0.12;54.36;0.07;2.57;5.77;0.23;1;08/08/2021;19;2021;Barcelona
41.3888;2.159;196.93;0;0.11;54.36;0.07;2.58;5.72;0.24;1;08/08/2021;20;2021;Barcelona
41.3888;2.159;191.93;0;0.09;52.93;0.09;2.53;6.02;0.25;1;08/08/2021;21;2021;Barcelona
41.3888;2.159;188.59;0;0.08;48.64;0.1;2.15;5.43;0.29;1;08/08/2021;22;2021;Barcelona
41.3888;2.159;185.25;0;0.07;44.35;0.1;2.38;6.41;0.28;1;08/08/2021;23;2021;Barcelona
41.3888;2.159;185.25;0;0.07;43.63;0.09;2.42;6.49;0.26;1;09/08/2021;0;2021;Barcelona
41.3888;2.159;185.25;0;0.07;42.2;0.08;2.48;6.44;0.27;1;09/08/2021;1;2021;Barcelona
41.3888;2.159;185.25;0;0.08;41.49;0.09;2.78;6.88;0.27;1;09/08/2021;2;2021;Barcelona
41.3888;2.159;188.59;0;0.08;41.49;0.09;3.1;7.39;0.25;1;09/08/2021;3;2021;Barcelona
41.3888;2.159;190.26;0;0.08;41.49;0.09;3.41;7.93;0.23;1;09/08/2021;4;2021;Barcelona
41.3888;2.159;191.93;0;0.09;41.13;0.09;3.66;8.67;0.22;1;09/08/2021;5;2021;Barcelona
41.3888;2.159;193.6;0;0.09;40.05;0.09;3.82;9.31;0.21;1;09/08/2021;6;2021;Barcelona
41.3888;2.159;193.6;0;0.08;38.62;0.09;3.76;9.48;0.2;1;09/08/2021;7;2021;Barcelona
41.3888;2.159;191.93;0.01;0.06;38.27;0.08;3.57;9.09;0.17;1;09/08/2021;8;2021;Barcelona
41.3888;2.159;186.92;0;0.04;43.63;0.07;3.07;7.8;0.14;1;09/08/2021;9;2021;Barcelona
41.3888;2.159;185.25;0;0.03;47.92;0.06;2.57;6.63;0.13;1;09/08/2021;10;2021;Barcelona
41.3888;2.159;183.58;0;0.03;48.64;0.06;2.5;6.77;0.12;1;09/08/2021;11;2021;Barcelona
41.3888;2.159;186.92;0;0.05;52.21;0.06;2.32;6.4;0.13;1;09/08/2021;12;2021;Barcelona
41.3888;2.159;188.59;0;0.07;55.79;0.05;2.01;5.59;0.15;1;09/08/2021;13;2021;Barcelona
41.3888;2.159;188.59;0;0.07;57.22;0.04;1.76;5.01;0.15;1;09/08/2021;14;2021;Barcelona
41.3888;2.159;188.59;0;0.08;57.94;0.04;1.57;4.47;0.16;1;09/08/2021;15;2021;Barcelona
41.3888;2.159;190.26;0;0.09;57.22;0.04;1.52;4.27;0.18;1;09/08/2021;16;2021;Barcelona
41.3888;2.159;191.93;0;0.09;55.79;0.04;1.55;4.38;0.2;1;09/08/2021;17;2021;Barcelona
41.3888;2.159;193.6;0;0.09;54.36;0.04;1.6;4.59;0.23;1;09/08/2021;18;2021;Barcelona
41.3888;2.159;193.6;0;0.08;52.21;0.05;1.65;4.75;0.25;1;09/08/2021;19;2021;Barcelona
41.3888;2.159;191.93;0;0.08;52.93;0.07;1.62;4.67;0.27;1;09/08/2021;20;2021;Barcelona
41.3888;2.159;190.26;0;0.09;55.79;0.09;1.71;4.85;0.28;1;09/08/2021;21;2021;Barcelona
41.3888;2.159;186.92;0;0.1;55.79;0.11;2.36;6.59;0.28;1;09/08/2021;22;2021;Barcelona
41.3888;2.159;186.92;0;0.11;56.51;0.1;2.62;7.12;0.27;1;09/08/2021;23;2021;Barcelona
41.3888;2.159;188.59;0;0.11;55.79;0.1;2.51;6.3;0.27;1;10/08/2021;0;2021;Barcelona
41.3888;2.159;188.59;0;0.11;52.93;0.09;2.6;6.16;0.29;1;10/08/2021;1;2021;Barcelona
41.3888;2.159;188.59;0;0.1;49.35;0.09;2.92;6.76;0.32;1;10/08/2021;2;2021;Barcelona
41.3888;2.159;186.92;0;0.1;46.49;0.09;3.4;7.87;0.34;1;10/08/2021;3;2021;Barcelona
41.3888;2.159;186.92;0;0.1;43.27;0.09;3.85;9.05;0.36;1;10/08/2021;4;2021;Barcelona
41.3888;2.159;186.92;0;0.11;41.49;0.09;4.1;9.79;0.36;1;10/08/2021;5;2021;Barcelona
41.3888;2.159;188.59;0;0.12;39.7;0.09;4.12;9.98;0.37;1;10/08/2021;6;2021;Barcelona
41.3888;2.159;188.59;0;0.11;38.27;0.09;3.91;9.75;0.4;1;10/08/2021;7;2021;Barcelona
41.3888;2.159;190.26;0.01;0.09;37.55;0.08;3.61;9.32;0.37;1;10/08/2021;8;2021;Barcelona
41.3888;2.159;193.6;0.01;0.06;40.77;0.07;3.1;8.06;0.26;1;10/08/2021;9;2021;Barcelona
41.3888;2.159;195.27;0.01;0.05;42.2;0.06;2.72;6.97;0.22;1;10/08/2021;10;2021;Barcelona
41.3888;2.159;195.27;0.01;0.04;41.49;0.06;2.62;6.73;0.21;1;10/08/2021;11;2021;Barcelona
41.3888;2.159;198.6;0.01;0.04;41.84;0.05;2.4;5.97;0.21;1;10/08/2021;12;2021;Barcelona
41.3888;2.159;200.27;0.01;0.06;42.2;0.05;2.13;5.05;0.22;1;10/08/2021;13;2021;Barcelona
41.3888;2.159;200.27;0;0.07;41.84;0.04;2.03;4.73;0.22;1;10/08/2021;14;2021;Barcelona
41.3888;2.159;200.27;0;0.08;41.49;0.04;1.94;4.62;0.24;1;10/08/2021;15;2021;Barcelona
41.3888;2.159;201.94;0;0.08;41.13;0.04;1.84;4.63;0.27;1;10/08/2021;16;2021;Barcelona
41.3888;2.159;203.61;0;0.09;41.49;0.05;1.82;4.93;0.31;1;10/08/2021;17;2021;Barcelona
41.3888;2.159;203.61;0;0.1;42.56;0.05;1.77;4.81;0.33;1;10/08/2021;18;2021;Barcelona
41.3888;2.159;203.61;0;0.1;45.06;0.07;1.87;4.75;0.35;1;10/08/2021;19;2021;Barcelona
41.3888;2.159;198.6;0;0.09;47.92;0.1;2.25;5.77;0.35;1;10/08/2021;20;2021;Barcelona
41.3888;2.159;191.93;0;0.08;50.07;0.1;2.12;5.72;0.32;1;10/08/2021;21;2021;Barcelona
41.3888;2.159;190.26;0;0.09;51.5;0.1;2.06;5.64;0.29;1;10/08/2021;22;2021;Barcelona
41.3888;2.159;191.93;0;0.1;53.64;0.09;2.24;5.69;0.29;1;10/08/2021;23;2021;Barcelona
41.3888;2.159;191.93;0;0.1;53.64;0.09;2.47;6.01;0.3;1;11/08/2021;0;2021;Barcelona
41.3888;2.159;191.93;0;0.1;52.21;0.08;2.67;6.44;0.33;1;11/08/2021;1;2021;Barcelona
41.3888;2.159;191.93;0;0.1;50.07;0.08;2.83;6.84;0.34;1;11/08/2021;2;2021;Barcelona
41.3888;2.159;191.93;0;0.1;47.21;0.08;3;7.33;0.36;1;11/08/2021;3;2021;Barcelona
41.3888;2.159;193.6;0;0.1;44.7;0.08;3.18;7.88;0.37;1;11/08/2021;4;2021;Barcelona
41.3888;2.159;193.6;0;0.1;42.56;0.08;3.37;8.36;0.37;1;11/08/2021;5;2021;Barcelona
41.3888;2.159;193.6;0;0.09;41.13;0.08;3.51;8.74;0.36;1;11/08/2021;6;2021;Barcelona
41.3888;2.159;193.6;0;0.08;39.7;0.08;3.6;9.06;0.33;1;11/08/2021;7;2021;Barcelona
41.3888;2.159;193.6;0.01;0.06;38.98;0.08;3.6;9.15;0.28;1;11/08/2021;8;2021;Barcelona
41.3888;2.159;190.26;0.01;0.04;46.49;0.07;2.9;7.26;0.2;1;11/08/2021;9;2021;Barcelona
41.3888;2.159;188.59;0.01;0.03;50.78;0.06;2.36;5.88;0.17;1;11/08/2021;10;2021;Barcelona
41.3888;2.159;186.92;0;0.02;50.07;0.05;2.2;5.56;0.17;1;11/08/2021;11;2021;Barcelona
41.3888;2.159;188.59;0;0.03;50.78;0.05;2.1;5.08;0.17;1;11/08/2021;12;2021;Barcelona
41.3888;2.159;191.93;0;0.04;50.07;0.05;2.09;4.86;0.18;1;11/08/2021;13;2021;Barcelona
41.3888;2.159;193.6;0;0.05;49.35;0.05;2.14;4.94;0.19;1;11/08/2021;14;2021;Barcelona
41.3888;2.159;196.93;0;0.07;49.35;0.05;2.13;4.91;0.2;1;11/08/2021;15;2021;Barcelona
41.3888;2.159;200.27;0;0.08;50.07;0.06;2.14;4.96;0.22;1;11/08/2021;16;2021;Barcelona
41.3888;2.159;200.27;0;0.08;50.07;0.06;2.12;4.97;0.23;1;11/08/2021;17;2021;Barcelona
41.3888;2.159;196.93;0;0.08;50.07;0.06;2;4.73;0.23;1;11/08/2021;18;2021;Barcelona
41.3888;2.159;195.27;0;0.08;48.64;0.07;1.82;4.42;0.24;1;11/08/2021;19;2021;Barcelona
41.3888;2.159;193.6;0;0.08;47.21;0.08;1.56;3.92;0.25;1;11/08/2021;20;2021;Barcelona
41.3888;2.159;193.6;0;0.09;45.78;0.08;1.37;3.42;0.27;1;11/08/2021;21;2021;Barcelona
41.3888;2.159;190.26;0;0.09;43.63;0.09;1.46;3.71;0.3;1;11/08/2021;22;2021;Barcelona
41.3888;2.159;186.92;0;0.09;40.41;0.1;1.7;4.49;0.3;1;11/08/2021;23;2021;Barcelona
41.3888;2.159;186.92;0;0.09;39.7;0.09;1.81;4.71;0.28;1;12/08/2021;0;2021;Barcelona
41.3888;2.159;186.92;0;0.09;38.27;0.09;1.93;4.81;0.29;1;12/08/2021;1;2021;Barcelona
41.3888;2.159;188.59;0;0.09;37.55;0.09;2.02;4.82;0.31;1;12/08/2021;2;2021;Barcelona
41.3888;2.159;188.59;0;0.09;36.84;0.08;2.08;4.84;0.32;1;12/08/2021;3;2021;Barcelona
41.3888;2.159;188.59;0;0.09;35.76;0.07;2.18;5.01;0.31;1;12/08/2021;4;2021;Barcelona
41.3888;2.159;190.26;0;0.09;34.33;0.07;2.38;5.51;0.3;1;12/08/2021;5;2021;Barcelona
41.3888;2.159;190.26;0;0.09;33.62;0.07;2.65;6.16;0.28;1;12/08/2021;6;2021;Barcelona
41.3888;2.159;190.26;0;0.07;33.62;0.07;2.96;6.8;0.26;1;12/08/2021;7;2021;Barcelona
41.3888;2.159;190.26;0.01;0.05;34.33;0.06;3.13;7.04;0.22;1;12/08/2021;8;2021;Barcelona
41.3888;2.159;186.92;0.01;0.03;36.12;0.06;2.9;6.35;0.19;1;12/08/2021;9;2021;Barcelona
41.3888;2.159;185.25;0;0.02;37.55;0.05;2.5;5.38;0.17;1;12/08/2021;10;2021;Barcelona
41.3888;2.159;183.58;0;0.02;38.98;0.05;2.42;5.18;0.15;1;12/08/2021;11;2021;Barcelona
41.3888;2.159;185.25;0;0.03;43.99;0.05;2.52;5.4;0.14;1;12/08/2021;12;2021;Barcelona
41.3888;2.159;191.93;0.01;0.06;47.21;0.05;2.6;5.64;0.16;1;12/08/2021;13;2021;Barcelona
41.3888;2.159;195.27;0;0.07;47.21;0.05;2.6;5.66;0.17;1;12/08/2021;14;2021;Barcelona
41.3888;2.159;196.93;0;0.08;47.21;0.05;2.58;5.57;0.18;1;12/08/2021;15;2021;Barcelona
41.3888;2.159;198.6;0;0.09;47.21;0.05;2.49;5.27;0.2;1;12/08/2021;16;2021;Barcelona
41.3888;2.159;200.27;0;0.1;47.92;0.05;2.38;4.93;0.22;1;12/08/2021;17;2021;Barcelona
41.3888;2.159;200.27;0;0.1;47.21;0.06;2.31;4.66;0.24;1;12/08/2021;18;2021;Barcelona
41.3888;2.159;195.27;0;0.1;47.21;0.06;2.15;4.31;0.25;1;12/08/2021;19;2021;Barcelona
41.3888;2.159;191.93;0;0.09;46.49;0.07;1.89;3.79;0.26;1;12/08/2021;20;2021;Barcelona
41.3888;2.159;186.92;0;0.08;44.7;0.07;1.49;3.04;0.29;1;12/08/2021;21;2021;Barcelona
41.3888;2.159;183.58;0;0.07;43.99;0.07;1.25;2.68;0.33;1;12/08/2021;22;2021;Barcelona
41.3888;2.159;185.25;0;0.08;40.41;0.08;1.74;3.8;0.35;1;12/08/2021;23;2021;Barcelona
41.3888;2.159;188.59;0;0.08;35.76;0.09;2.61;5.41;0.36;1;13/08/2021;0;2021;Barcelona
41.3888;2.159;191.93;0;0.09;34.69;0.09;3.04;6.18;0.37;1;13/08/2021;1;2021;Barcelona
41.3888;2.159;193.6;0;0.1;35.05;0.08;3.18;6.61;0.38;1;13/08/2021;2;2021;Barcelona
41.3888;2.159;193.6;0;0.1;35.05;0.07;3.34;7.11;0.38;1;13/08/2021;3;2021;Barcelona
41.3888;2.159;193.6;0;0.1;33.98;0.07;3.57;7.76;0.36;1;13/08/2021;4;2021;Barcelona
41.3888;2.159;193.6;0;0.1;32.9;0.06;3.83;8.44;0.31;1;13/08/2021;5;2021;Barcelona
41.3888;2.159;193.6;0;0.11;32.19;0.06;4.08;9.11;0.3;1;13/08/2021;6;2021;Barcelona
41.3888;2.159;193.6;0;0.09;31.83;0.06;4.35;9.84;0.3;1;13/08/2021;7;2021;Barcelona
41.3888;2.159;195.27;0.01;0.07;32.54;0.07;4.6;10.49;0.27;1;13/08/2021;8;2021;Barcelona
41.3888;2.159;191.93;0;0.04;35.05;0.05;3.5;7.84;0.18;1;13/08/2021;9;2021;Barcelona
41.3888;2.159;186.92;0;0.03;36.48;0.04;2.82;6.31;0.14;1;13/08/2021;10;2021;Barcelona
41.3888;2.159;186.92;0;0.03;36.48;0.04;2.84;6.37;0.13;1;13/08/2021;11;2021;Barcelona
41.3888;2.159;188.59;0;0.05;40.77;0.04;2.63;5.75;0.13;1;13/08/2021;12;2021;Barcelona
41.3888;2.159;191.93;0;0.08;45.78;0.04;2.69;5.6;0.13;1;13/08/2021;13;2021;Barcelona
41.3888;2.159;193.6;0;0.1;46.49;0.04;2.99;6.04;0.13;1;13/08/2021;14;2021;Barcelona
41.3888;2.159;195.27;0;0.1;46.49;0.05;2.96;5.89;0.14;1;13/08/2021;15;2021;Barcelona
41.3888;2.159;193.6;0;0.09;45.06;0.05;2.29;4.25;0.14;1;13/08/2021;16;2021;Barcelona
41.3888;2.159;190.26;0;0.06;41.13;0.06;1.49;2.37;0.14;1;13/08/2021;17;2021;Barcelona
41.3888;2.159;185.25;0;0.03;33.98;0.08;1.1;1.45;0.15;1;13/08/2021;18;2021;Barcelona
41.3888;2.159;185.25;0;0.03;30.4;0.1;1.21;1.43;0.18;1;13/08/2021;19;2021;Barcelona
41.3888;2.159;186.92;0;0.04;30.76;0.1;1.52;1.75;0.22;1;13/08/2021;20;2021;Barcelona
41.3888;2.159;188.59;0;0.05;30.4;0.09;1.48;1.77;0.25;1;13/08/2021;21;2021;Barcelona
41.3888;2.159;188.59;0;0.06;31.11;0.08;1.55;1.97;0.27;1;13/08/2021;22;2021;Barcelona
41.3888;2.159;188.59;0;0.07;31.83;0.08;1.98;2.62;0.28;1;13/08/2021;23;2021;Barcelona
41.3888;2.159;188.59;0;0.07;32.19;0.08;2.15;2.91;0.27;1;14/08/2021;0;2021;Barcelona
41.3888;2.159;188.59;0;0.07;32.19;0.06;2;2.75;0.26;1;14/08/2021;1;2021;Barcelona
41.3888;2.159;190.26;0;0.07;32.9;0.06;2.01;2.83;0.24;1;14/08/2021;2;2021;Barcelona
41.3888;2.159;191.93;0;0.07;33.62;0.06;2.29;3.31;0.22;1;14/08/2021;3;2021;Barcelona
41.3888;2.159;193.6;0;0.08;33.62;0.07;2.94;4.36;0.21;1;14/08/2021;4;2021;Barcelona
41.3888;2.159;196.93;0;0.08;33.98;0.08;3.8;5.75;0.21;1;14/08/2021;5;2021;Barcelona
41.3888;2.159;196.93;0;0.08;33.98;0.08;4.35;6.63;0.2;1;14/08/2021;6;2021;Barcelona
41.3888;2.159;196.93;0;0.07;33.62;0.08;4.22;6.56;0.18;1;14/08/2021;7;2021;Barcelona
41.3888;2.159;195.27;0.01;0.05;32.9;0.08;3.85;6.12;0.16;1;14/08/2021;8;2021;Barcelona
41.3888;2.159;190.26;0;0.03;30.76;0.07;3.09;4.9;0.12;1;14/08/2021;9;2021;Barcelona
41.3888;2.159;185.25;0;0.02;28.25;0.06;2.49;3.83;0.11;1;14/08/2021;10;2021;Barcelona
41.3888;2.159;183.58;0;0.01;27.18;0.06;2.21;3.31;0.11;1;14/08/2021;11;2021;Barcelona
41.3888;2.159;181.91;0;0.01;27.9;0.05;1.64;2.44;0.1;1;14/08/2021;12;2021;Barcelona
41.3888;2.159;180.24;0;0.01;28.61;0.04;1.2;1.79;0.09;1;14/08/2021;13;2021;Barcelona
41.3888;2.159;180.24;0;0.01;28.61;0.04;0.96;1.42;0.09;1;14/08/2021;14;2021;Barcelona
41.3888;2.159;180.24;0;0.01;28.61;0.04;0.84;1.27;0.09;1;14/08/2021;15;2021;Barcelona
41.3888;2.159;178.58;0;0.02;27.54;0.04;0.81;1.25;0.1;1;14/08/2021;16;2021;Barcelona
41.3888;2.159;176.91;0;0.01;23.6;0.05;0.86;1.22;0.11;1;14/08/2021;17;2021;Barcelona
41.3888;2.159;176.91;0;0.02;22.17;0.08;1.3;1.65;0.12;1;14/08/2021;18;2021;Barcelona
41.3888;2.159;178.58;0;0.02;24.68;0.1;2.13;2.56;0.12;1;14/08/2021;19;2021;Barcelona
41.3888;2.159;183.58;0;0.03;28.61;0.1;2.75;3.21;0.14;1;14/08/2021;20;2021;Barcelona
41.3888;2.159;185.25;0;0.03;30.4;0.09;2.72;3.43;0.17;1;14/08/2021;21;2021;Barcelona
41.3888;2.159;185.25;0;0.04;30.76;0.08;2.55;3.47;0.17;1;14/08/2021;22;2021;Barcelona
41.3888;2.159;185.25;0;0.05;31.11;0.08;2.65;3.66;0.17;1;14/08/2021;23;2021;Barcelona
41.3888;2.159;183.58;0;0.06;31.83;0.08;2.98;4.11;0.17;1;15/08/2021;0;2021;Barcelona
41.3888;2.159;181.91;0;0.06;32.9;0.08;3.17;4.38;0.17;1;15/08/2021;1;2021;Barcelona
41.3888;2.159;180.24;0;0.06;33.98;0.08;3.22;4.5;0.16;1;15/08/2021;2;2021;Barcelona
41.3888;2.159;181.91;0;0.07;33.62;0.08;3.31;4.72;0.16;1;15/08/2021;3;2021;Barcelona
41.3888;2.159;181.91;0;0.07;32.9;0.09;3.58;5.15;0.15;1;15/08/2021;4;2021;Barcelona
41.3888;2.159;183.58;0;0.06;32.54;0.1;3.84;5.52;0.14;1;15/08/2021;5;2021;Barcelona
41.3888;2.159;181.91;0;0.06;32.19;0.1;3.86;5.54;0.14;1;15/08/2021;6;2021;Barcelona
41.3888;2.159;181.91;0;0.05;31.83;0.09;3.53;5.14;0.14;1;15/08/2021;7;2021;Barcelona
41.3888;2.159;181.91;0.01;0.04;31.11;0.08;3.1;4.6;0.14;1;15/08/2021;8;2021;Barcelona
41.3888;2.159;181.91;0.01;0.03;31.11;0.06;2.37;3.52;0.12;1;15/08/2021;9;2021;Barcelona
41.3888;2.159;183.58;0;0.02;31.83;0.05;1.89;2.75;0.11;1;15/08/2021;10;2021;Barcelona
41.3888;2.159;183.58;0;0.01;31.47;0.05;1.84;2.61;0.11;1;15/08/2021;11;2021;Barcelona
41.3888;2.159;181.91;0;0.01;31.47;0.04;1.69;2.31;0.1;1;15/08/2021;12;2021;Barcelona
41.3888;2.159;181.91;0;0.01;31.11;0.04;1.62;2.19;0.1;1;15/08/2021;13;2021;Barcelona
41.3888;2.159;185.25;0;0.01;30.4;0.05;1.75;2.33;0.1;1;15/08/2021;14;2021;Barcelona
41.3888;2.159;188.59;0;0.01;30.4;0.05;1.74;2.26;0.1;1;15/08/2021;15;2021;Barcelona
41.3888;2.159;191.93;0;0.01;30.76;0.06;1.58;1.98;0.12;1;15/08/2021;16;2021;Barcelona
41.3888;2.159;193.6;0;0.02;31.11;0.07;1.41;1.68;0.13;1;15/08/2021;17;2021;Barcelona
41.3888;2.159;196.93;0;0.02;31.83;0.07;1.45;1.67;0.15;1;15/08/2021;18;2021;Barcelona
41.3888;2.159;198.6;0;0.03;32.19;0.07;1.49;1.72;0.17;1;15/08/2021;19;2021;Barcelona
41.3888;2.159;196.93;0;0.04;31.83;0.07;1.47;1.77;0.2;1;15/08/2021;20;2021;Barcelona
41.3888;2.159;193.6;0;0.05;33.62;0.08;1.82;2.4;0.23;1;15/08/2021;21;2021;Barcelona
41.3888;2.159;186.92;0;0.06;38.62;0.1;2.49;3.7;0.26;1;15/08/2021;22;2021;Barcelona
41.3888;2.159;185.25;0;0.06;42.2;0.1;2.83;4.58;0.25;1;15/08/2021;23;2021;Barcelona
41.3888;2.159;186.92;0;0.06;40.41;0.09;2.84;4.75;0.23;1;16/08/2021;0;2021;Barcelona
41.3888;2.159;190.26;0;0.06;36.84;0.09;2.84;4.79;0.22;1;16/08/2021;1;2021;Barcelona
41.3888;2.159;190.26;0;0.06;34.69;0.09;3.01;5.08;0.2;1;16/08/2021;2;2021;Barcelona
41.3888;2.159;190.26;0;0.07;35.05;0.09;3.19;5.37;0.18;1;16/08/2021;3;2021;Barcelona
