band_id;genre_name
6902;Hardcore punk
6903;Industrial rock
6903;Electropunk
6903;New wave
6903;Hip hop
6904;Reggae
6904;Ska
6905;Progressive metal
6905;Black metal
6906;Traditional folk music
6906;Pop music
6906;Rock music
6907;Punk rock
6907;Pop punk
6908;Metalcore
6908;Screamo
6908;Post-hardcore
6909;Jangle pop
6909;Power pop
6910;Bubblegum pop
6910;Bubblegum dance
6910;Disco
6910;Eurodance
6911;Garage rock
6912;Alternative rock
6913;Technical death metal
6913;Avant-garde metal
6915;Gothic rock
6915;New wave
6915;Alternative rock
6915;Post-punk
6916;Psychedelic rock
6916;Acid rock
6916;Blues rock
6917;Rock music
6918;Punk rock
6918;Pop punk
6919;Death metal
6921;Rock music
6921;Progressive rock
6922;Reggae
6922;Soul
6922;Ska
6923;Rap rock
6923;Comedy hip hop
6923;Rapcore
6923;Hip hop
6923;Horrorcore
6924;Speed metal
6924;Symphonic gothic metal
6924;Progressive metal
6924;Power metal
6924;Symphonic metal
6924;Symphonic power metal
6924;Heavy metal
6925;Folk rock
6925;Hard rock
6925;Blues rock
6925;Heavy metal
6926;West Coast hip hop
6926;Gangsta rap
6927;Punk rock
6927;Alternative rock
6928;Boogie
6928;Disco
6928;Contemporary R&B
6929;Hard rock
6929;Post-grunge
6929;Alternative metal
6929;Heavy metal
6930;New wave
6931;Pop rock
6931;Power pop
6932;Pop rock
6932;Synthpop
6932;Alternative rock
6933;Punk rock
6933;Anarcho-punk
6933;Hardcore punk
6933;Ska punk
6934;Hard rock
6934;Blue-eyed soul
6934;Blues rock
6934;Progressive rock
6935;New wave
6935;Pop music
6936;Folk rock
6936;Jangle pop
6936;College rock
6936;Alternative rock
6937;Progressive house
6937;Ambient music
6937;New wave
6937;Electronica
6937;New-age music
6937;Krautrock
6937;Berlin School
6937;Progressive rock
6938;Punk rock
6938;Garage rock
6938;Garage punk
6939;Folk rock
6939;Pop rock
6939;Soft rock
6939;Rock music
6940;Power metal
6940;Heavy metal
6941;Industrial metal
6941;Chiptune
6941;Power metal
6941;Heavy metal
6942;Electronica
6942;Neo-psychedelia
6942;Alternative rock
6942;Noise pop
6942;Experimental rock
6943;Grunge
6943;Hard rock
6943;Post-grunge
6943;Alternative rock
6944;Art rock
6944;New wave
6944;Pop rock
6944;Progressive rock
6945;Soft rock
6945;Rock music
6947;Electronica
6947;Big beat
6947;House music
6948;Industrial metal
6948;Alternative metal
6948;Gothic metal
6948;Nu metal
6949;Thrash metal
6949;Crossover thrash
6950;Funk rock
6950;New wave
6950;Jangle pop
6950;Alternative rock
6950;Post-punk
6951;Industrial
6951;Noise music
6951;Black metal
6951;Drone metal
6951;Dark ambient
6952;Indie rock
6952;Indietronica
6952;Alternative rock
6952;Rock music
6953;Psychedelic rock
6953;Krautrock
6953;Experimental rock
6954;Country rock
6954;New wave
6954;Alternative rock
6954;Christian rock
6955;Symphonic gothic metal
6955;Progressive metal
6955;Power metal
6955;Symphonic metal
6955;Symphonic power metal
6956;Pop punk
6957;Progressive metal
6957;Melodic death metal
6957;Thrash metal
6958;Indie rock
6958;Indietronica
6959;Progressive metal
6959;Metalcore
6959;Experimental rock
6959;Mathcore
6960;Funk rock
6960;Alternative rock
6961;Rock and roll
6962;Art rock
6962;Alternative metal
6963;Punk rock
6963;Alternative rock
6963;Ska punk
6964;Pop rock
6964;Contemporary Christian music
6964;Christian rock
6965;Groove metal
6965;Symphonic gothic metal
6965;Progressive metal
6965;Symphonic metal
6965;Death metal
6965;Symphonic power metal
6966;Pop rock
6966;Soft rock
6966;Contemporary R&B
6967;New wave
6967;Synthpop
6967;Rock music
6968;Hard rock
6969;Mandopop
6970;Country music
6970;Jam band
6970;Neo-psychedelia
6971;Emo
6971;Screamo
6971;Pop punk
6971;Post-hardcore
6971;Alternative rock
6973;Groove metal
6973;Metalcore
6973;Death metal
6973;Thrash metal
6974;Soul
6974;Rhythm and blues
6974;Disco
6974;Funk
6975;Futurepop
6975;Electro-industrial
6976;Country music
6976;Traditional folk music
6976;Gospel music
6977;Post-punk
6978;Pop music
6978;Contemporary R&B
6979;Progressive metal
6979;Jazz rock
6979;Jazz fusion
6979;Instrumental rock
6980;Indie rock
6980;Indietronica
6981;Punk rock
6981;Hardcore punk
6983;Punk rock
6983;Christian ska
6984;Alternative rock
6985;Indie rock
6985;Indietronica
6985;Pop rock
6985;Alternative rock
6986;Progressive metal
6987;Hip hop
6988;Dream pop
6988;Surf music
6988;Synthpop
6988;Indie pop
6988;Alternative rock
6989;Black metal
6989;Death metal
6989;Avant-garde metal
6990;Indie rock
6990;Indietronica
6991;Hard rock
6991;Funk rock
6991;Rap rock
6991;Rapcore
6992;Funk rock
6992;Christian rock
6993;Free improvisation
6993;Noise rock
6993;Drone music
6993;Experimental rock
6994;Eurodance
6995;Hard rock
6995;Industrial rock
6995;Industrial metal
6995;Electronic rock
6995;Alternative metal
6995;Nu metal
6996;Funk rock
6996;Psychedelic rock
6996;Funk
6996;Psychedelic soul
6997;Hardcore punk
6998;Progressive metal
6998;Viking metal
6998;Black metal
6998;Post-metal
6999;Hard rock
6999;Post-progressive
6999;Heavy metal
6999;Progressive rock
7000;Indie rock
7000;Indietronica
7000;Alternative rock
7000;Rock music
7001;Pop music
7001;Contemporary R&B
7003;Punk rock
7003;New wave
7003;Neo-psychedelia
7003;Garage rock
7003;Rock music
7003;Post-punk
7004;Noise rock
7004;Hardcore punk
7005;Metalcore
7005;Hardcore punk
7005;Mathcore
7006;Art rock
7006;Progressive metal
7006;Progressive rock
7007;Punk rock
7007;Ska punk
7008;Crunkcore
7008;Synthpop
7008;Alternative rock
7008;Trap music
7009;Grunge
7009;Noise rock
7009;Punk rock
7009;Alternative rock
7010;Progressive metal
7010;Black metal
7010;Symphonic black metal
7011;Pop rock
7011;Soft rock
7011;Rock music
7012;Indie rock
7012;Indietronica
7012;Alternative rock
7012;Rock music
7013;Rap rock
7013;Rapcore
7013;Hip hop
7013;Horrorcore
7014;World music
7014;New-age music
7014;Afrobeat
7014;Worldbeat
7015;Indie pop
7015;Post-hardcore
7016;Ethereal wave
7016;Gothic rock
7016;New-age music
7016;Neoclassical dark wave
7016;Dark wave
7016;Celtic fusion
7016;Dark ambient
7016;Dark cabaret
7017;Crust punk
7018;Art rock
7018;Math rock
7018;Hardcore punk
7018;Post-hardcore
7018;Experimental rock
7019;Hard rock
7019;Rock and roll
7019;Heartland rock
7020;Punk rock
7020;Rocksteady
7020;Soul
7020;Ska
7021;Indie rock
7021;Indietronica
7021;Noise rock
7021;Alternative rock
7021;Post-punk
7023;Progressive rock
7024;Death metal
7025;Reggae
7025;Dub
7025;Electronica
7025;Salsa
7026;Alternative rock
7027;Alternative dance
7027;Post-punk
7028;Hard rock
7028;Rock and roll
7028;Pub rock
7029;Contemporary worship music
7030;Europop
7030;Dance-pop
7031;Pop music
7031;Contemporary R&B
7031;Dance-pop
7032;Power metal
7032;Heavy metal
7033;Alternative hip hop
7036;Hard rock
7036;Psychedelic rock
7036;Acid rock
7036;Blues rock
7037;Soul
7037;Rhythm and blues
7037;Disco
7038;Stoner rock
7038;Doom metal
7039;Western swing
7039;Texas country music
7040;Dark wave
7041;Pop rock
7041;Pop music
7041;Rock music
7041;Power pop
7042;Electropunk
7042;New wave
7042;Synthpop
7043;Punk rock
7043;Heavy metal
7044;New wave
7044;Alternative rock
7045;New wave
7045;Pop rock
7046;Avant-garde metal
7047;Symphonic gothic metal
7047;Progressive metal
7047;Neoclassical metal
7047;Symphonic metal
7047;Death metal
7047;Doom metal
7047;Symphonic power metal
7048;Alternative dance
7048;Indie pop
7048;Alternative rock
7048;Baggy
7049;Groove metal
7049;Metalcore
7049;Alternative metal
7049;Thrash metal
7050;Pop punk
7050;Christian rock
7051;Indie rock
7051;Indietronica
7051;Post-hardcore
7051;Progressive rock
7051;Experimental rock
7052;Electronica
7052;Dance-punk
7052;House music
7052;Nu-disco
7053;Street punk
7053;Punk rock
7053;Oi!
7054;New wave
7054;Alternative rock
7055;Grunge
7055;Alternative metal
7055;Heavy metal
7056;Hard rock
7056;Glam rock
7057;Grunge
7057;Hard rock
7057;Alternative metal
7057;Alternative rock
7057;Heavy metal
7058;Traditional folk music
7058;Pop music
7059;Hard rock
7059;Glam rock
7059;Blues rock
7059;Rock music
7060;Emo
7060;Metalcore
7060;Alternative metal
7060;Post-hardcore
7061;Hard rock
7061;Punk rock
7061;Heavy metal
7062;Progressive metal
7062;Technical death metal
7062;Death metal
7063;Pop rock
7063;Pop punk
7063;Alternative rock
7063;Power pop
7064;Hard rock
7064;Glam metal
7064;Metalcore
7064;Heavy metal
7064;Gothic metal
7065;Indie rock
7065;Indietronica
7065;Noise rock
7065;Alternative rock
7065;No wave
7065;Post-punk
7065;Experimental rock
7066;Progressive metal
7066;Djent
7066;Jazz rock
7066;Jazz fusion
7066;Instrumental rock
7069;New wave
7069;Pop rock
7069;Alternative rock
7070;Contemporary R&B
7070;Urban/contemporary gospel
7071;World music
7072;Alternative rock
7072;Gothic metal
7072;Progressive rock
7073;Hard rock
7073;Rock music
7073;Power pop
7074;Folk rock
7074;Psychedelic rock
7074;Acid rock
7076;Folk rock
7076;Celtic rock
7077;Alternative rock
7077;Post-Britpop
7077;Rock music
7078;Southern rock
7078;Neo-psychedelia
7078;Jazz rock
7078;Jazz fusion
7078;Blues rock
7079;Black metal
7079;Death metal
7080;Black metal
7080;Dark metal
7080;Gothic metal
7081;New jack swing
7081;House music
7081;Hip hop
7081;Electro
7081;Techno
7082;Post-bop
7082;Hard bop
7082;Soul jazz
7083;Hip hop
7084;Acid jazz
7084;Disco
7084;House music
7084;Hip hop
7084;Soul jazz
7084;Funk
7086;Technical death metal
7086;Avant-garde metal
7087;Melodic death metal
7088;Melodic death metal
7088;Death metal
7089;Symphonic gothic metal
7089;Melodic death metal
7089;Folk metal
7089;Power metal
7089;Symphonic metal
7089;Thrash metal
7089;Symphonic power metal
7089;Heavy metal
7089;Neue Deutsche Härte
7091;Folk rock
7092;Noise rock
7092;Post-rock
7092;Neo-psychedelia
7092;Space rock
7092;Drone music
7093;Metalcore
7093;Alternative metal
7093;Nu metal
7094;Hard rock
7094;Heavy metal
7095;Punk rock
7095;Pop punk
7096;New jack swing
7096;Hip hop
7097;Neo-progressive rock
7098;Blues
7098;Traditional folk music
7098;World music
7098;Rock music
7099;Alternative rock
7100;Melodic death metal
7100;Thrash metal
7101;Art rock
7101;Free improvisation
7101;Avant-garde jazz
7101;Progressive rock
7101;Experimental rock
7102;Space rock
7102;Progressive rock
7103;Pop rock
7103;Alternative rock
7104;Street punk
7104;Punk rock
7105;Blues rock
7106;Rock music
7107;Rock and roll
7108;Alternative dance
7108;Electronica
7108;Synthpop
7108;House music
7109;Power metal
7109;Heavy metal
7110;Glam metal
7110;Christian metal
7111;Post-metal
7111;Doom metal
7112;Garage rock
7112;Alternative rock
7113;Candombe
7113;Electronica
7113;Tango
7114;Free improvisation
7115;Pop rock
7115;Pop music
7115;Pop punk
7115;Alternative rock
7116;New wave
7116;Synthpop
7117;Indie rock
7117;Indietronica
7117;Art pop
7118;Post-grunge
7118;Alternative rock
7119;Noise rock
7119;Psychedelic rock
7119;Dub
7119;Krautrock
7119;Space rock
7119;Experimental rock
7120;Dream pop
7120;Experimental rock
7121;Hardcore punk
7122;Progressive rock
7123;Glam metal
7124;Glam metal
7124;Heavy metal
7125;Reggaeton
7127;Hard rock
7127;Glam metal
7128;Indie rock
7128;Indietronica
7129;Hard rock
7129;Glam metal
7129;Christian metal
7129;Heavy metal
7130;Noise rock
7130;Drum and bass
7130;Jazz rock
7130;Alternative rock
7130;Jazz fusion
7130;Funk
7130;Post-punk
7131;Ambient music
7131;Post-industrial
7131;Trip hop
7131;Alternative rock
7132;Art rock
7132;Hard rock
7132;Pop rock
7132;Progressive rock
7133;Indie folk
7134;Alternative rock
7134;Rock music
7135;Punk rock
7135;Christian punk
7136;Hip hop
7137;Indie rock
7137;Indietronica
7137;Dance-punk
7137;Post-punk revival
7138;Alternative rock
7138;Progressive rock
7139;Groove metal
7139;Melodic death metal
7139;Thrash metal
7140;Indie rock
7140;Indietronica
7140;Indie pop
7140;Alternative rock
7141;Hip hop
7142;Progressive rock
7143;Street punk
7143;Hardcore punk
7143;Crossover thrash
7144;Alternative rock
7145;Doom metal
7145;Heavy metal
7146;Country music
7146;Traditional folk music
7146;Alternative country
7146;Bluegrass
7146;Country pop
7147;Punk rock
7147;Pop punk
7147;Alternative rock
7148;Indie rock
7148;Indietronica
7148;Dream pop
7148;Indie pop
7149;Rock and roll
7149;Pop music
7149;Beat
7150;Neoclassical metal
7150;Alternative metal
7150;Heavy metal
7151;Pop music
7152;Indie rock
7152;Indietronica
7152;Alternative rock
7153;Folk rock
7153;Country music
7154;Art rock
7154;Psychedelic folk
7155;Progressive metal
7155;Thrash metal
7156;Speed metal
7156;Heavy metal
7157;Pop music
7158;Glam rock
7158;Pop rock
7158;Electroclash
7158;Indie pop
7158;Nu-disco
7159;Indie rock
7159;Indietronica
7159;Alternative rock
7160;Indie rock
7160;Indietronica
7160;Lo-fi
7161;Art rock
7161;Progressive rock
7161;Experimental rock
7162;Dark wave
7163;Indie pop
7165;Hard rock
7165;Emo
7165;Melodic hardcore
7165;Post-hardcore
7165;Alternative rock
7166;Folk rock
7166;Psychedelic rock
7166;Garage rock
7166;Acid rock
7167;Pop rock
7167;Pop music
7169;Indie rock
7169;Indietronica
7170;Progressive metal
7171;Black metal
7171;Death metal
7172;Rock music
7173;Alternative rock
7174;Alternative dance
7174;Electronica
7174;Worldbeat
7175;Folk rock
7175;Indie rock
7175;Indietronica
7175;Punk rock
7175;Melodic hardcore
7175;Pop punk
7175;Alternative rock
7175;Baroque pop
7175;Power pop
7176;Punk rock
7177;Metalcore
7178;Post-rock
7178;Intelligent dance music
7181;Hip hop
7182;Instrumental rock
7183;Metalcore
7183;Hardcore punk
7184;Alternative rock
7184;Alternative hip hop
7185;Psychedelic rock
7185;Acid rock
7185;Blues rock
7186;Punk rock
7186;Shock rock
7186;Heavy metal
7187;Garage rock
7187;Punk blues
7187;Blues rock
7188;Noise rock
7188;Math rock
7188;Instrumental rock
7190;Indie rock
7190;Indietronica
7190;Power pop
7191;Country music
7193;Cuddlecore
7193;Twee pop
7193;Indie pop
7194;Industrial rock
7194;Electro-industrial
7195;Symphonic gothic metal
7195;Power metal
7195;Symphonic metal
7195;Symphonic power metal
7196;Indie rock
7196;Indietronica
7196;Psychedelic rock
7196;Neo-psychedelia
7197;Melodic metalcore
7198;Psychedelic rock
7198;Alternative rock
7198;Power pop
7199;Black metal
7199;Melodic death metal
7199;Doom metal
7199;Gothic metal
7200;Electropop
7200;Synthpop
7201;Psychedelic rock
7201;Garage rock
7202;Emo
7202;Pop punk
7202;Alternative rock
7202;Power pop
7203;Hard rock
7203;Alternative metal
7203;Nu metal
7204;New wave
7204;Pop music
7204;Alternative rock
7204;Post-punk
7205;Southern rock
7205;Texas blues
7205;Blues rock
7206;Punk rock
7206;Hardcore punk
7206;Hip hop
7207;Reggae
7209;Hardcore punk
7210;Electro swing
7210;Trip hop
7210;Electronica
7210;Alternative hip hop
7211;Electronica
7211;Hip hop
7211;Nu jazz
7213;Noise music
7213;Power electronics
7213;Noise rock
7213;Psychedelic rock
7214;Gothic rock
7214;Post-punk
7215;House music
7216;Rock music
7216;Progressive rock
7217;Art rock
7217;Indie rock
7217;Indietronica
7217;Dream pop
7218;Speed metal
7218;Power metal
7218;Heavy metal
7219;Hard rock
7219;Psychedelic rock
7219;Progressive rock
7220;Indie rock
7220;Indietronica
7220;Alternative country
7220;Alternative rock
7221;Progressive metal
7221;Power metal
7221;Christian metal
7222;Drone metal
7222;Sludge metal
7223;Reggaeton
7225;Pop music
7227;Indie rock
7227;Indietronica
7227;Post-punk
7228;Folk rock
7228;Indie rock
7228;Indietronica
7228;Gospel music
7228;Psychedelic folk
7228;Indie folk
7228;Neo-psychedelia
7229;Hard rock
7229;Progressive rock
7231;Jam band
7231;Rock music
7232;Alternative metal
7232;Post-hardcore
7234;Hard rock
7234;Glam metal
7234;Heavy metal
7235;Bengali rock in India
7236;Hard rock
7236;Alternative rock
7236;Blues rock
7236;Heavy metal
7238;Contemporary R&B
7239;Punk rock
7240;Hard rock
7240;Psychedelic rock
7240;Sufi rock
7240;Alternative rock
7243;Country rock
7243;Alternative country
7244;Progressive metal
7244;Black metal
7244;Dark metal
7245;Math rock
7245;Post-hardcore
7245;Alternative rock
7246;Dark ambient
7247;Punk rock
7247;Pub rock
7247;Pop punk
7248;Pop music
7249;Hard rock
7249;Rock and roll
7249;Blues rock
7250;Alternative metal
7250;Gothic metal
7250;Nu metal
7251;Emo
7251;Indie rock
7251;Indietronica
7251;Punk rock
7251;Pop punk
7251;Post-hardcore
7251;Alternative rock
7252;Melodic hardcore
7252;Neo-psychedelia
7252;Alternative rock
7252;Post-punk revival
7254;Sufi rock
7254;Alternative rock
7255;Progressive metal
7255;Thrash metal
7255;Progressive rock
7256;Punk rock
7256;Powerviolence
7256;Hardcore punk
7256;Post-punk
7257;Pop music
7258;Emo
7258;Indie rock
7258;Indietronica
7258;Pop punk
7258;Alternative rock
7258;Power pop
7259;Emo
7259;Indie rock
7259;Indietronica
7259;Punk rock
7259;Melodic hardcore
7259;Hardcore punk
7259;Post-hardcore
7261;Emo
7261;Metalcore
7263;Math rock
7263;Instrumental rock
7264;Punk rock
7264;Melodic hardcore
7264;Pop punk
7264;Alternative rock
7265;Post-grunge
7266;Art rock
7266;Rock and roll
7266;Rockabilly
7267;Emo
7267;Post-hardcore
7268;Pop rock
7268;Garage rock
7268;Proto-punk
7269;Mathcore
7270;Psychedelic rock
7271;Industrial metal
7271;Alternative metal
7271;Nu metal
7272;Alternative rock
7273;Synthpop
7273;Italo disco
7274;Neue Deutsche Härte
7275;Indie rock
7275;Indietronica
7275;Pop music
7275;Alternative rock
7276;Punk rock
7277;Electronica
7278;Dream pop
7278;Psychedelic folk
7278;Indie folk
7278;Baroque pop
7279;Groove metal
7279;Power metal
7279;Thrash metal
7279;Heavy metal
7280;Pop rock
7280;Alternative rock
7281;Experimental hip hop
7281;Hip hop
7282;Hard rock
7282;Punk rock
7282;Oi!
7283;Progressive house
7283;trance
7284;Progressive metal
7284;Instrumental rock
7285;Black metal
7285;Thrash metal
7286;Country music
7287;New wave
7287;Pop music
7287;Rock music
7288;Alternative rock
7289;Folk rock
7289;Indie rock
7289;Indietronica
7289;Dream pop
7289;Surf music
7289;Indie pop
7289;Alternative rock
7290;Indie rock
7290;Indietronica
7290;College rock
7290;Neo-psychedelia
7290;Experimental rock
7291;Pop music
7291;Rock music
7291;Power pop
7294;Emo
7294;Post-hardcore
7295;Punk rock
7296;Melodic death metal
7296;Metalcore
7297;Phleng phuea chiwit
7297;Rock music
7299;Indie rock
7299;Indietronica
7299;Indie pop
7299;Alternative rock
7299;Pinoy rock
7301;Electronic dance muslc
7302;Progressive rock
7303;Indie rock
7303;Indietronica
7303;Pop punk
7304;Free improvisation
7305;New-age music
7305;Chamber jazz
7306;Indie rock
7306;Indietronica
7306;Traditional folk music
7306;Experimental rock
7307;Country music
7308;Punk rock
7309;Progressive metal
7309;Metalcore
7310;Psychedelic rock
7310;Space rock
7310;Progressive rock
7311;Hard rock
7311;Psychedelic rock
7311;Pub rock
7311;Heavy metal
7312;Indie rock
7312;Indietronica
7313;Punk rock
7313;Ambient music
7313;Funk
7313;Rock music
7314;Alternative hip hop
7315;Electronica
7315;Synthpop
7315;House music
7316;Blues
7316;Soul
7316;Rock music
7317;Hard rock
7317;Progressive metal
7317;Heavy metal
7318;Deathrock
7318;Gothic rock
7318;Post-punk
7319;Punk rock
7320;Hip hop
7321;Hard rock
7321;Glam rock
7322;Post-rock
7323;Grunge
7323;Alternative metal
7323;Alternative rock
7324;Free improvisation
7325;Rave music
7325;Electronica
7325;Ambient house
7325;Big beat
7326;Folk rock
7326;Psychedelic rock
7326;Progressive rock
7327;Folk rock
7328;Groove metal
7328;Noise rock
7328;Industrial metal
7328;Alternative metal
7328;Heavy metal
7331;Death metal
7332;Speed metal
7332;Thrash metal
7332;Heavy metal
7333;Heavy metal
7334;Funk
7334;Rock music
7335;Indie rock
7335;Indietronica
7336;Hip hop
7337;Indie rock
7337;Indietronica
7338;Hard rock
7338;Glam metal
7339;Alternative rock
7340;Pop rock
7340;Alternative rock
7340;Rock music
7341;Pop rock
7341;Contemporary Christian music
7341;Contemporary worship music
7342;Blues
7342;Pop music
7344;Indie rock
7344;Indietronica
7345;Flamenco
7345;Pop rock
7346;Gothic rock
7346;New wave
7346;Alternative rock
7347;Thrash metal
7348;Pop music
7349;Dance-pop
7351;Post-hardcore
7352;Pop music
7354;Pop music
7356;Contemporary Christian music
7356;Christian rock
7357;Alternative country
7358;Hard rock
7358;Heavy metal
7359;Southern rock
7359;Jazz rock
7359;Gospel blues
7359;Jazz fusion
7359;Blues rock
7359;Instrumental rock
7360;Punk rock
7360;Pop punk
7360;Alternative rock
7360;Ska punk
7361;Indie rock
7361;Indietronica
7361;Indie pop
7363;Alternative metal
7363;Nu metal
7364;Pop music
7365;New wave
7365;Synthpop
7366;Indie rock
7366;Indietronica
7366;Alternative rock
7366;Power pop
7367;Latin music
7369;Folk rock
7369;Indie rock
7369;Indietronica
7370;Indie rock
7370;Indietronica
7370;New wave
7371;Pop rock
7371;Contemporary Christian music
7371;Contemporary R&B
7371;Christian rock
7373;Noise rock
7373;Anarcho-punk
7373;Avant-punk
7373;Post-punk
7373;Experimental rock
7374;Black metal
7374;Thrash metal
7375;Progressive metal
7375;Technical death metal
7375;Melodic death metal
7376;Progressive metal
7376;Metalcore
7376;Alternative metal
7377;Country rock
7378;Emo
7378;Punk rock
7378;Alternative rock
7379;Emo
7379;Punk rock
7379;Pop punk
7380;Britpop
7380;Rock music
7381;Metalcore
7381;Experimental rock
7381;Mathcore
7382;Emo
7382;Indie rock
7382;Indietronica
7382;Indie folk
7384;Black metal
7384;Heavy metal
7385;Industrial rock
7385;Dark ambient
7386;Jazz rap
7386;Hip hop
7387;Indie rock
7387;Indietronica
7388;Acid jazz
7388;Jazz rap
7388;Jazz rock
7388;Jazz fusion
7389;Progressive metal
7389;Black metal
7389;Melodic death metal
7389;Doom metal
7390;Indie rock
7390;Indietronica
7390;Alternative rock
7390;Post-punk revival
7391;Punk rock
7391;Pop punk
7392;Death metal
7392;Thrash metal
7393;Rock music
7394;Progressive metal
7394;Gothic metal
7395;Groove metal
7395;Thrash metal
7395;Nu metal
7396;Teen pop
7396;Bubblegum pop
7396;Pop music
7397;Symphonic gothic metal
7397;Progressive metal
7397;Neoclassical metal
7397;Power metal
7397;Symphonic metal
7397;Symphonic power metal
7398;Glitch
7398;Intelligent dance music
7399;Soft rock
7399;Blues rock
7399;Rock music
7400;World music
7400;Tango
7400;Jazz rock
7400;Jazz fusion
7401;Alternative rock
7401;Nu gaze
7402;Pop music
7402;Austropop
7403;Industrial metal
7403;Death metal
7404;Hip hop
7405;Progressive metal
7405;Thrash metal
7406;Melodic hardcore
7406;Pop punk
7407;Hard rock
7407;Post-grunge
7408;Hard rock
7408;Pop rock
7408;Alternative metal
7408;Alternative rock
7409;Punk rock
7409;Melodic hardcore
7409;Hardcore punk
7409;Pop punk
7409;Skate punk
7410;Progressive metal
7411;Art rock
7411;Psychedelic rock
7411;Space rock
7411;Progressive rock
7412;Symphonic gothic metal
7412;Symphonic metal
7412;Symphonic power metal
7412;Gothic metal
7413;Pop music
7413;Funk
7414;Pop music
7414;Rock music
7415;Gothic rock
7415;Indie pop
7416;Electroclash
7416;Indie pop
7417;Hard rock
7417;Symphonic gothic metal
7417;Christian metal
7417;Symphonic metal
7417;Alternative rock
7417;Symphonic power metal
7417;Nu metal
7417;Christian rock
7418;Indie rock
7418;Indietronica
7418;Mod revival
7418;Post-punk revival
7419;Art rock
7419;Indie folk
7419;Indie pop
7419;Baroque pop
7419;Experimental rock
7421;Melodic death metal
7421;Thrash metal
7422;Hard rock
7422;Glam rock
7422;Soul
7422;Pop rock
7422;Post-hardcore
7422;Alternative rock
7422;Experimental rock
7423;Hard rock
7423;Glam metal
7423;Heavy metal
7424;Groove metal
7424;Metalcore
7424;Thrash metal
7424;Crossover thrash
7425;Electronica
7425;Rock music
7426;Electro swing
7426;Trip hop
7426;Electronica
7426;Nu jazz
7426;Downtempo
7427;Stoner rock
7427;Desert rock
7427;Acid rock
7427;Instrumental rock
7428;Punk rock
7428;Progressive metal
7428;Metalcore
7428;Mathcore
7429;Alternative dance
7429;Trip hop
7429;Electronica
7431;Rhythm and blues
7431;Funk
7433;Indie rock
7433;Indietronica
7433;Pop rock
7433;Soft rock
7433;Alternative rock
7436;Psychedelic rock
7436;Neo-psychedelia
7436;Alternative rock
7436;Post-punk
7436;Experimental rock
7437;Emo
7438;Hard rock
7438;Psychedelic pop
7438;Psychedelic rock
7438;Freakbeat
7438;Rock music
7438;Progressive rock
7441;Melodic death metal
7441;Deathcore
7443;Country music
7445;Indie rock
7445;Indietronica
7445;Garage rock
7445;Dance-rock
7446;Melodic death metal
7447;Rock music
7448;Reggae
7448;Soul
7448;World music
7448;Contemporary Christian music
7449;Heavy metal
7450;Rock music
7451;Industrial rock
7451;Post-punk
7452;Industrial rock
7452;Gothic rock
7452;Industrial metal
7452;Alternative metal
7452;Alternative rock
7452;Nu metal
7453;Folk rock
7453;Country rock
7453;Roots rock
7453;Rock music
7454;Symphonic gothic metal
7454;Symphonic metal
7454;Symphonic power metal
7455;Progressive metal
7456;Neo-psychedelia
7456;Futurepop
7456;Synthpop
7456;Indie pop
7456;Alternative hip hop
7457;Country music
7458;Punk rock
7458;Post-punk
7459;Folk rock
7459;Hard rock
7459;Psychedelic rock
7459;Blues rock
7459;Progressive rock
7460;Southern rock
7460;Hard rock
7460;Blues rock
7461;Soul
7461;Big band
7461;Disco
7462;Lo-fi
7462;Indie pop
7463;Art rock
7463;Folk rock
7463;Rock music
7463;Progressive rock
7464;Indie rock
7464;Indietronica
7464;Country rock
7464;Garage rock
7464;Blues rock
7465;Alternative rock
7465;Experimental rock
7466;Progressive metal
7466;Melodic hardcore
7466;Metalcore
7466;Progressive rock
7467;Indie rock
7467;Indietronica
7467;Pop music
7467;Contemporary R&B
7467;Alternative hip hop
7469;Trip hop
7469;Downtempo
7470;Heavy metal
7471;Hard rock
7471;Christian metal
7471;Heavy metal
7472;Indie rock
7472;Indietronica
7472;Indie pop
7473;Teen pop
7473;Pop music
7474;Hard rock
7474;Christian metal
7474;Alternative metal
7475;Alternative rock
7475;Christian rock
7476;Indie rock
7476;Indietronica
7476;Indie pop
7477;Pop music
7477;Indie pop
7478;Punk rock
7479;Folk rock
7479;Indie rock
7479;Indietronica
7479;Dark cabaret
7480;Celtic punk
7482;Groove metal
7482;Melodic death metal
7482;Metalcore
7483;Traditional folk music
7484;Hard rock
7484;Stoner rock
7484;Alternative metal
7484;Heavy metal
7485;Synthpop
7486;Emo
7486;Punk rock
7486;Post-hardcore
7487;Punk rock
7487;Dub
7487;Post-punk
7487;Experimental rock
7488;Traditional folk music
7489;Metalcore
7491;Pop music
7491;Rhythm and blues
7491;Rock music
7492;Rock music
7493;Thrash metal
7493;Heavy metal
7495;Indie rock
7495;Indietronica
7495;Alternative rock
7496;Reggaeton
7498;Soul
7498;Rhythm and blues
7499;Indie rock
7499;Indietronica
7499;Post-hardcore
7499;Alternative rock
7499;Progressive rock
7499;Experimental rock
7500;Country music
7501;Indie rock
7501;Indietronica
7501;Dream pop
7501;Traditional folk music
7502;Hard rock
7502;Stoner rock
7502;Blues rock
7503;Black metal
7503;Avant-garde metal
7504;Bubblegum pop
7504;Soft rock
7504;Sunshine pop
7505;Post-metal
7505;Technical death metal
7507;Pop music
